Tabla,PaginaPDF,EdadMinMeses,EdadMaxMeses,Area,Subarea,PDTexto,PDMin,PDMax,LimiteSuperiorAbierto,Percentil,EstadoRevision,ConfianzaExtraccion,HojaFuente,CeldaFuente,TextoFuente,IncidenciaOCR
N-33,,,,,,24,24,24,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL641,24 12,
N-33,,,,,,12,12,12,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ641,12 10,
N-33,,,,,,10,10,10,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AX641,10 23,
N-33,,,,,,23,23,23,False,17,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD641,23 17,
N-33,,,,,,17,17,17,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ641,17 20,
N-33,,,,,,156,156,156,False,70,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV641,156 70,
N-33,,,,,,23,23,23,False,9,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL642,23 9,
N-33,,,,,,9,9,9,False,9,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ642,9 9,
N-33,,,,,,9,9,9,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AX642,9 18,
N-33,,,,,,18,18,18,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD642,18 16,
N-33,,,,,,16,16,16,False,11,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ642,16 11,
N-33,,,,,,155,155,155,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV642,155 66,
N-33,,,,,,22,22,22,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL643,22 6,
N-33,,,,,,6,6,6,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ643,6 8,
N-33,,,,,,8,8,8,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AX643,8 10,
N-33,,,,,,10,10,10,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD643,10 15,
N-33,,,,,,15,15,15,False,5,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ643,15 5,
N-33,,,,,,154,154,154,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV643,154 58,
N-33,,,,,,21,21,21,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL644,21 4,
N-33,,,,,,4,4,4,False,7,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ644,4 7,
N-33,,,,,,7,7,7,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AX644,7 3,
N-33,,,,,,3,3,3,False,14,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD644,3 14,
N-33,,,,,,14,14,14,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ644,14 4,
N-33,,,,,,153,153,153,False,57,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV644,153 57,
N-33,,,,,,19-20,19,20,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL645,19-20 2,
N-33,,,,,,2,2,2,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AQ645,2 6,
N-33,,,,,,6,6,6,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AX645,6 2,
N-33,,,,,,2,2,2,False,13,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD645,2 13,
N-33,,,,,,13,13,13,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ645,13 3,
N-33,,,,,,152,152,152,False,55,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV645,152 55,
N-33,,,,,,0-18,0,18,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AL646,0-18 1,
N-33,,,,,,0-5,0,5,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AX646,0-5 1,
N-33,,,,,,10-12,10,12,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ646,10-12 2,
N-33,,,,,,151,151,151,False,52,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV646,151 52,
N-33,,,,,,0-9,0,9,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ647,0-9 1,
N-33,,,,,,150,150,150,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV647,150 51,
N-33,,,,,,149,149,149,False,50,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV648,149 50,
N-33,,,,,,148,148,148,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV649,148 48,
N-33,,,,,,147,147,147,False,46,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV650,147 46,
N-33,,,,,,146,146,146,False,42,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV651,146 42,
N-33,,,,,,145,145,145,False,40,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV652,145 40,
N-33,,,,,,144,144,144,False,39,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV653,144 39,
N-33,,,,,,142-143,142,143,False,38,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV654,142-143 38,
N-33,,,,,,139,139,139,False,33,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV656,139 33,
N-33,,,,,,138,138,138,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV657,138 32,
N-33,,,,,,137,137,137,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV658,137 26,
N-33,,,,,,136,136,136,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV659,136 23,
N-33,,,,,,135,135,135,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV660,135 22,
N-33,,,,,,134,134,134,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV661,134 20,
N-33,,,,,,133,133,133,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV662,133 18,
N-33,,,,,,132,132,132,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV663,132 16,
N-33,,,,,,131,131,131,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV664,131 12,
N-33,,,,,,130,130,130,False,11,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV665,130 11,
N-33,,,,,,129,129,129,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV666,129 10,
N-33,,,,,,128,128,128,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV667,128 8,
N-33,,,,,,127,127,127,False,7,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV668,127 7,
N-33,,,,,,124-126,124,126,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV669,124-126 4,
N-33,,,,,,123,123,123,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV670,123 2,
N-33,,,,,,0-122,0,122,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BV671,0-122 1,
N-35,,,,,,36+,36,,True,99,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP680,36+ 99,
N-35,,,,,,82+,82,,True,97,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD680,82+ 97,
N-35,,,,,,72+,72,,True,99,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ680,72+ 99,
N-35,,,,,,152+,152,,True,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD680,152+ 98,
N-35,,,,,,35,35,35,False,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP681,35 98,
N-35,,,,,,98,98,98,False,81,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW681,98 81,
N-35,,,,,,81,81,81,False,93,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD681,81 93,
N-35,,,,,,93,93,93,False,71,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ681,93 71,
N-35,,,,,,71,71,71,False,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ681,71 98,
N-35,,,,,,151,151,151,False,97,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD681,151 97,
N-35,,,,,,34,34,34,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP682,34 94,
N-35,,,,,,94,94,94,False,80,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW682,94 80,
N-35,,,,,,80,80,80,False,87,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD682,80 87,
N-35,,,,,,69-70,69,70,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ682,69-70 94,
N-35,,,,,,143-150,143,150,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD682,143-150 96,
N-35,,,,,,9088,9088,9088,False,79,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW683,"90
88 79",
N-35,,,,,,79,79,79,False,86,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD683,79 86,
N-35,,,,,,66-68,66,68,False,92,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ683,66-68 92,
N-35,,,,,,142,142,142,False,91,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD683,142 91,
N-35,,,,,,78,78,78,False,76,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD684,78 76,
N-35,,,,,,76,76,76,False,65,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ684,76 65,
N-35,,,,,,65,65,65,False,90,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ684,65 90,
N-35,,,,,,141,141,141,False,90,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD684,141 90,
N-35,,,,,,209,209,209,False,30,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ685,"20
9 30",
N-35,,,,,,30,30,30,False,81,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP685,30 81,
N-35,,,,,,81,81,81,False,77,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW685,81 77,
N-35,,,,,,77,77,77,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD685,77 74,
N-35,,,,,,74,74,74,False,64,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ685,74 64,
N-35,,,,,,64,64,64,False,82,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ685,64 82,
N-35,,,,,,140,140,140,False,85,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD685,140 85,
N-35,,,,,,29,29,29,False,78,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP686,29 78,
N-35,,,,,,78,78,78,False,76,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW686,78 76,
N-35,,,,,,76,76,76,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD686,76 66,
N-35,,,,,,66,66,66,False,63,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ686,66 63,
N-35,,,,,,63,63,63,False,80,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ686,63 80,
N-35,,,,,,139,139,139,False,81,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD686,139 81,
N-35,,,,,,8,8,8,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ687,8 28,
N-35,,,,,,28,28,28,False,71,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP687,28 71,
N-35,,,,,,71,71,71,False,75,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW687,71 75,
N-35,,,,,,75,75,75,False,56,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD687,75 56,
N-35,,,,,,56,56,56,False,62,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ687,56 62,
N-35,,,,,,62,62,62,False,75,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ687,62 75,
N-35,,,,,,138,138,138,False,79,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD687,138 79,
N-35,,,,,,5,5,5,False,27,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ688,5 27,
N-35,,,,,,27,27,27,False,64,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP688,27 64,
N-35,,,,,,64,64,64,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW688,64 74,
N-35,,,,,,74,74,74,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD688,74 51,
N-35,,,,,,51,51,51,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ688,51 61,
N-35,,,,,,61,61,61,False,68,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ688,61 68,
N-35,,,,,,137,137,137,False,71,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD688,137 71,
N-35,,,,,,3,3,3,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ689,3 26,
N-35,,,,,,26,26,26,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP689,26 58,
N-35,,,,,,58,58,58,False,73,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW689,58 73,
N-35,,,,,,73,73,73,False,46,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD689,73 46,
N-35,,,,,,46,46,46,False,60,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ689,46 60,
N-35,,,,,,60,60,60,False,64,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ689,60 64,
N-35,,,,,,136,136,136,False,65,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD689,136 65,
N-35,,,,,,21,21,21,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AJ690,"2
1 25",
N-35,,,,,,25,25,25,False,52,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP690,25 52,
N-35,,,,,,52,52,52,False,72,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW690,52 72,
N-35,,,,,,72,72,72,False,41,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD690,72 41,
N-35,,,,,,41,41,41,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ690,41 59,
N-35,,,,,,135,135,135,False,62,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD691,135 62,
N-35,,,,,,33,33,33,False,69,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW693,33 69,
N-35,,,,,,69,69,69,False,33,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD693,69 33,
N-35,,,,,,33,33,33,False,56,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ693,33 56,
N-35,,,,,,56,56,56,False,40,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ693,56 40,
N-35,,,,,,27,27,27,False,68,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW695,27 68,
N-35,,,,,,68,68,68,False,30,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD695,68 30,
N-35,,,,,,30,30,30,False,55,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ695,30 55,
N-35,,,,,,55,55,55,False,35,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ695,55 35,
N-35,,,,,,129,129,129,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD695,129 48,
N-35,,,,,,201918,201918,201918,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP696,"20
19
18 22",
N-35,,,,,,22,22,22,False,67,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW696,22 67,
N-35,,,,,,67,67,67,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD696,67 26,
N-35,,,,,,26,26,26,False,54,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ696,26 54,
N-35,,,,,,54,54,54,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ696,54 32,
N-35,,,,,,128,128,128,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD696,128 47,
N-35,,,,,,19,19,19,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW697,19 66,
N-35,,,,,,66,66,66,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD697,66 24,
N-35,,,,,,24,24,24,False,53,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ697,24 53,
N-35,,,,,,53,53,53,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ697,53 29,
N-35,,,,,,127,127,127,False,46,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD697,127 46,
N-35,,,,,,17,17,17,False,65,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW698,17 65,
N-35,,,,,,65,65,65,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD698,65 23,
N-35,,,,,,23,23,23,False,52,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ698,23 52,
N-35,,,,,,52,52,52,False,23,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ698,52 23,
N-35,,,,,,126,126,126,False,38,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD698,126 38,
N-35,,,,,,1716151413,1716151413,1716151413,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP699,"17
16
15
14
13 12",
N-35,,,,,,62-64,62,64,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD699,62-64 20,
N-35,,,,,,20,20,20,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ699,20 51,
N-35,,,,,,51,51,51,False,21,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ699,51 21,
N-35,,,,,,125,125,125,False,34,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD699,125 34,
N-35,,,,,,10,10,10,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW700,10 61,
N-35,,,,,,61,61,61,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD700,61 19,
N-35,,,,,,19,19,19,False,50,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ700,19 50,
N-35,,,,,,50,50,50,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ700,50 19,
N-35,,,,,,123-124,123,124,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD700,123-124 32,
N-35,,,,,,8,8,8,False,60,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW701,8 60,
N-35,,,,,,60,60,60,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD701,60 10,
N-35,,,,,,10,10,10,False,49,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ701,10 49,
N-35,,,,,,49,49,49,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ701,49 16,
N-35,,,,,,122,122,122,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD701,122 29,
N-35,,,,,,5,5,5,False,59,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW702,5 59,
N-35,,,,,,59,59,59,False,9,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD702,59 9,
N-35,,,,,,9,9,9,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ702,9 48,
N-35,,,,,,48,48,48,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ702,48 15,
N-35,,,,,,120-121,120,121,False,28,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD702,120-121 28,
N-35,,,,,,2,2,2,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AW703,2 58,
N-35,,,,,,58,58,58,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD703,58 3,
N-35,,,,,,3,3,3,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ703,3 47,
N-35,,,,,,47,47,47,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ703,47 12,
N-35,,,,,,117-119,117,119,False,26,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD703,117-119 26,
N-35,,,,,,0-12,0,12,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AP704,0-12 1,
N-35,,,,,,0-57,0,57,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BD704,0-57 1,
N-35,,,,,,1,1,1,False,46,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BJ704,1 46,
N-35,,,,,,46,46,46,False,9,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ704,46 9,
N-35,,,,,,114-116,114,116,False,25,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD704,114-116 25,
N-35,,,,,,45,45,45,False,7,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ705,45 7,
N-35,,,,,,113,113,113,False,24,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD705,113 24,
N-35,,,,,,44,44,44,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ706,44 6,
N-35,,,,,,112,112,112,False,21,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD706,112 21,
N-35,,,,,,43,43,43,False,5,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ707,43 5,
N-35,,,,,,111,111,111,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD707,111 19,
N-35,,,,,,40-42,40,42,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ708,40-42 4,
N-35,,,,,,110,110,110,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD708,110 15,
N-35,,,,,,39,39,39,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ709,39 2,
N-35,,,,,,109,109,109,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD709,109 12,
N-35,,,,,,0-38,0,38,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BQ710,0-38 1,
N-35,,,,,,108,108,108,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD710,108 10,
N-35,,,,,,107,107,107,False,9,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD711,107 9,
N-35,,,,,,106,106,106,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD712,106 6,
N-35,,,,,,105,105,105,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD713,105 4,
N-35,,,,,,103-104,103,104,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD714,103-104 3,
N-35,,,,,,100-102,100,102,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD715,100-102 2,
N-35,,,,,,0-99,0,99,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD716,0-99 1,
N-36,,,,,,9492,9492,9492,False,60,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H721,"94
92 60",
N-36,,,,,,60,60,60,False,97,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M721,60 97,
N-36,,,,,,105-109,105,109,False,97,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA721,105-109 97,
N-36,,,,,,97,97,97,False,76,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AH721,97 76,
N-36,,,,,,76,76,76,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AN721,76 22,
N-36,,,,,,59,59,59,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M722,59 94,
N-36,,,,,,104,104,104,False,93,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA722,104 93,
N-36,,,,,,93,93,93,False,75,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AH722,93 75,
N-36,,,,,,75,75,75,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AN722,75 20,
N-36,,,,,,46,46,46,False,87,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A723,46 87,
N-36,,,,,,87,87,87,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H723,87 58,
N-36,,,,,,58,58,58,False,89,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M723,58 89,
N-36,,,,,,103,103,103,False,89,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA723,103 89,
N-36,,,,,,89,89,89,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AH723,89 74,
N-36,,,,,,74,74,74,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AN723,74 18,
N-36,,,,,,56,56,56,False,53,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H726,56 53,
N-36,,,,,,53,53,53,False,68,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M726,53 68,
N-36,,,,,,68,68,68,False,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,T726,68 98,
N-36,,,,,,98,98,98,False,73,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA726,98 73,
N-36,,,,,,73,73,73,False,67,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AH726,73 67,
N-36,,,,,,40,40,40,False,50,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A728,40 50,
N-36,,,,,,50,50,50,False,52,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H728,50 52,
N-36,,,,,,52,52,52,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M728,52 66,
N-36,,,,,,66,66,66,False,97,PENDIENTE_REVISION_VISUAL,0.55,Table 1,T728,66 97,
N-36,,,,,,97,97,97,False,71,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA728,97 71,
N-36,,,,,,71,71,71,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AH728,71 66,
N-36,,,,,,66,66,66,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AN728,66 8,
N-36,,,,,,39,39,39,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A729,39 47,
N-36,,,,,,47,47,47,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H729,47 51,
N-36,,,,,,51,51,51,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M729,51 58,
N-36,,,,,,58,58,58,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,T729,58 96,
N-36,,,,,,96,96,96,False,69,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA729,96 69,
N-36,,,,,,69,69,69,False,65,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AH729,69 65,
N-36,,,,,,38,38,38,False,43,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A731,38 43,
N-36,,,,,,43,43,43,False,50,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H731,43 50,
N-36,,,,,,50,50,50,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M731,50 51,
N-36,,,,,,51,51,51,False,95,PENDIENTE_REVISION_VISUAL,0.55,Table 1,T731,51 95,
N-36,,,,,,95,95,95,False,67,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA731,95 67,
N-36,,,,,,63-64,63,64,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AN731,63-64 4,
N-36,,,,,,37,37,37,False,32,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A732,37 32,
N-36,,,,,,32,32,32,False,49,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H732,32 49,
N-36,,,,,,49,49,49,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M732,49 48,
N-36,,,,,,48,48,48,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,T732,48 94,
N-36,,,,,,94,94,94,False,66,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA732,94 66,
N-36,,,,,,36353433,36353433,36353433,False,29,PENDIENTE_REVISION_VISUAL,0.55,Table 1,A734,"36
35
34
33 29",
N-36,,,,,,29,29,29,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,H734,29 48,
N-36,,,,,,48,48,48,False,43,PENDIENTE_REVISION_VISUAL,0.55,Table 1,M734,48 43,
N-36,,,,,,43,43,43,False,93,PENDIENTE_REVISION_VISUAL,0.55,Table 1,T734,43 93,
N-36,,,,,,93,93,93,False,63,PENDIENTE_REVISION_VISUAL,0.55,Table 1,AA734,93 63,
